x_mm y_mm z_mm
-26.665464 -8.650945 -3.103453
-26.655979 8.667380 -2.974676
-26.663731 -2.418960 -2.900622
-26.617097 2.363661 -2.816307
-26.613590 -74.365260 -28.109285
-26.657017 74.346365 -28.032408
-26.561774 -37.812288 -8.910239
-26.670286 37.804813 -8.711772
-26.612060 -82.011486 -34.648191
-26.617933 -10.039801 -3.139794
-26.620274 9.975994 -3.400771
-26.668258 -31.437077 -7.027585
-26.574447 -77.984866 -31.024376
-26.654908 77.984865 -30.901810
-26.612657 -26.235087 -5.804389
-26.614648 26.216411 -5.679853
-26.616495 -15.862324 -3.905068
-26.667161 15.868990 -3.787355
-26.586471 -7.342444 -3.169031
-26.577065 -2.758668 -2.902743
-26.603227 2.790491 -2.800546
-26.605059 -51.310781 -13.985159
-26.595817 51.229370 -14.347106
-26.614037 -59.762718 -18.544752
-26.613652 59.767895 -18.570783
-26.562215 -57.367910 -17.263369
-26.593564 57.441607 -17.003820
-26.604092 -53.153447 -15.318952
-26.584583 53.187962 -14.904865
-26.571384 -12.347222 -3.632206
-26.561929 -13.318029 -3.436696
-26.627716 13.326223 -3.293166
-26.579633 -5.622420 -2.962507
-26.563479 5.611533 -2.833870
-26.565243 -17.592664 -4.208559
-26.651128 17.564283 -4.167997
-26.580432 -28.672636 -6.284847
-26.613055 28.684991 -6.426702
-26.537135 -44.497411 -11.274550
-26.587428 44.514732 -11.139088
-26.539825 -64.810057 -21.596894
-26.611577 64.851733 -21.465174
-26.560617 -21.851160 -4.641325
-26.572098 21.864489 -4.964520
-26.485420 -42.998823 -10.563103
-26.533004 42.985449 -10.769724
-26.533080 -22.556291 -4.946075
-26.557406 -49.380205 -13.305612
-26.571770 -3.179404 -2.791603
-26.555530 3.153536 -2.824466
-26.647262 -21.172210 -4.610517
-26.564088 21.205258 -4.717366
-26.556590 -70.777088 -25.402745
-26.568070 70.790805 -25.279496
-26.602528 -38.948567 -9.272144
-26.503304 38.981489 -9.318204
-26.563967 -11.394387 -3.336639
-26.618127 11.342556 -3.383609
-26.560060 -14.271603 -3.707762
-26.527003 14.282127 -3.707526
-26.547044 -96.194199 -49.673142
-26.579742 96.226878 -49.683651
-26.566843 -23.177619 -4.854132
-26.555101 23.166937 -4.904453
-26.559366 -30.370515 -6.574250
-26.583963 30.364024 -6.960871
-26.546430 -45.987167 -11.889197
-26.584414 46.028602 -11.786465
-26.509980 20.526827 -4.665131
-26.570667 -62.096238 -19.470942
-26.562070 62.120287 -19.615521
-26.552036 -86.002518 -37.948053
-26.540292 86.051764 -38.178244
-26.527887 -55.067013 -15.708507
-26.521700 55.100962 -15.919156
-26.519876 -67.588192 -22.869269
-26.486452 67.588052 -23.366847
-26.525608 -26.925755 -5.776634
-26.566493 26.876910 -5.927479
-26.574672 -9.078956 -3.150848
-26.477323 9.043999 -3.186115
-26.507312 -41.520329 -10.229228
-26.516408 41.506059 -10.123599
-26.501132 -3.649315 -2.965208
-26.509794 3.625973 -2.813806
-26.499198 -23.869405 -5.102311
-26.523372 23.889760 -5.018813
-26.533454 -19.878701 -4.631619
-26.557080 19.878118 -4.373026
-26.511631 -73.952845 -27.785933
-26.466474 73.999317 -27.812735
-26.513901 -34.231416 -7.736230
-26.541536 34.314440 -7.745857
-26.491426 -6.052229 -2.824863
-26.519503 5.997458 -2.760604
-26.536613 -7.773254 -3.238986
-26.503703 7.715033 -2.928905
-26.516722 -35.353440 -7.913731
-26.528879 35.337152 -8.059208
-26.494887 -77.593193 -30.430422
-26.468662 77.591273 -30.645057
-26.491021 -10.377202 -3.412052
-26.504055 10.400330 -3.290912
-26.551703 -16.951634 -3.941294
-26.505490 16.930010 -4.009755
-26.465767 -15.298376 -3.820905
-26.522579 15.232977 -3.789988
-26.441785 -33.188805 -7.387569
-26.497771 33.178626 -7.420784
-26.468329 -47.495604 -12.480932
-26.498746 -24.604652 -5.535537
-26.450247 24.567244 -5.364969
-26.486675 36.425395 -8.133265
-26.529190 -4.007936 -2.686508
-26.418825 3.996409 -2.833623
-26.456858 -19.212322 -4.363852
-26.423845 19.221534 -4.382917
-26.421691 -90.486169 -42.998059
-26.407104 90.500114 -42.923443
-26.480511 95.785680 -49.090437
-26.415920 -40.065650 -9.675299
-26.434895 40.062906 -9.767186
-26.412267 32.140462 -7.106986
-26.420786 -59.348564 -18.238379
-26.410862 59.383861 -18.122661
-26.460039 -29.340924 -6.274628
-26.400039 29.360280 -6.567109
-26.422593 -57.024161 -16.967115
-26.386088 -27.616421 -5.873304
-26.394547 27.621496 -5.972308
-26.417495 -85.637787 -37.485249
-26.392874 -70.338160 -24.852813
-26.380837 70.358761 -25.097469
-26.395959 85.631791 -37.982879
-26.407927 -64.431466 -21.529703
-26.427124 -50.942492 -13.880449
-26.365933 50.899930 -13.953586
-26.457474 -52.836159 -14.795827
-26.405987 52.885224 -14.799462
-26.418704 -6.452572 -3.083165
-26.393754 -12.652034 -3.490124
-26.436674 12.703595 -3.363757
-26.338263 -37.532883 -8.762937
-26.443384 37.549446 -8.657245
-26.428690 -25.168679 -5.522828
-26.431523 25.241722 -5.592277
-26.389334 -4.382376 -2.934721
-26.364853 4.348229 -2.666362
-26.378560 -18.534691 -4.266584
-26.350170 18.569504 -4.235193
-26.417144 -101.551557 -56.854904
-26.397005 -9.499846 -3.127213
-26.381057 9.473378 -3.121569
-26.354426 -13.757883 -3.550498
-26.438454 13.716573 -3.640112
-26.323745 -11.747577 -3.294540
-26.387832 11.773313 -3.141298
-26.427990 -81.227330 -33.309383
-26.400576 81.185041 -33.781926
-26.376644 -8.166740 -3.109489
-26.400505 8.098170 -2.846664
-26.439341 -67.194893 -22.792957
-26.375000 67.237560 -23.051184
-26.396019 -16.372288 -3.824581
-26.354833 16.332345 -3.676611
-26.405701 -61.659988 -19.394557
-26.305803 61.767219 -19.616253
-26.349253 -49.054106 -13.146613
-26.358758 49.035438 -13.046689
-26.344595 -31.096251 -6.871787
-26.417934 31.093901 -7.022714
-26.376140 -73.510922 -27.284912
-26.307740 73.563522 -27.609348
-26.367478 -44.115253 -11.174062
-26.359759 44.064368 -10.739108
-26.369933 -77.223646 -30.175459
-26.312003 77.171034 -29.942654
-26.358656 -54.659443 -15.677268
-26.388872 54.751768 -15.478108
-26.267715 -42.603446 -10.557816
-26.386330 42.589180 -10.335518
-26.340056 -14.667092 -3.661513
-26.362389 14.718683 -3.521554
-26.353094 -45.596526 -11.426284
-26.363841 -0.053364 -2.781102
-26.348246 45.663904 -11.792339
-26.300567 -10.779258 -3.241744
-26.387148 10.749594 -3.265488
-26.291276 -0.343110 -2.802528
-26.311493 -4.756327 -2.896456
-26.318050 -95.417364 -48.373389
-26.283647 95.417028 -48.362947
-26.374533 -25.970771 -5.591380
-26.300340 25.984853 -5.656701
-26.343581 -90.097117 -42.775140
-26.296424 90.095426 -42.536737
-26.338669 -0.788131 -2.737832
-26.299055 0.802885 -2.908909
-26.364872 -17.969978 -4.159673
-26.369194 17.941821 -4.078995
-26.320661 -38.538312 -9.228160
-26.274203 38.623905 -9.237786
-26.291079 -6.852396 -2.895374
-26.291295 6.810516 -2.911457
-26.279726 -1.228324 -2.750256
-26.317441 1.203538 -2.866613
-26.275637 -41.188325 -10.012275
-26.311349 41.187042 -9.968567
-26.298395 -85.224375 -37.207035
-26.294670 85.232441 -37.304799
-26.304123 -28.339388 -6.011164
-26.289739 28.312476 -6.100370
-26.293111 -101.139797 -56.218638
-26.306704 101.132723 -56.218319
-26.289133 -1.602891 -2.786867
-26.300308 -47.135048 -12.181036
-26.254788 47.156999 -12.100104
-26.281553 -30.124510 -6.608342
-26.260797 30.083265 -6.820236
-26.284888 -69.918807 -24.622289
-26.233414 69.920825 -24.841875
-26.229734 -1.952145 -2.840753
-26.289899 1.941141 -2.753203
-26.241534 -58.949715 -18.237582
-26.213896 58.937303 -17.943437
-26.281104 8.513589 -2.985392
-26.230892 -64.094161 -20.885574
-26.292159 64.054607 -20.864563
-26.275674 -5.193026 -2.879574
-26.282789 5.099502 -2.803551
-26.228210 -15.723430 -3.854708
-26.271408 15.725786 -3.719556
-26.257086 -80.791804 -33.385639
-26.270998 80.803509 -33.352862
-26.270065 21.595955 -4.652714
-26.286152 -56.644456 -16.916280
-26.287328 56.688902 -16.600075
-26.222685 -9.846682 -3.133578
-26.220519 9.842636 -3.124766
-26.280344 22.238406 -4.644551
-26.247310 -33.919335 -7.637049
-26.167555 33.947663 -7.431443
-26.248382 -35.037760 -7.733699
-26.256215 35.044129 -7.902884
-26.232736 -20.952687 -4.504802
-26.216207 20.912842 -4.515897
-26.214048 -17.317406 -4.079074
-26.247878 17.308691 -3.997890
-26.246909 -26.621869 -5.639411
-26.238252 26.597062 -5.762720
-26.248562 -22.910258 -4.705213
-26.263702 22.903331 -4.749157
-26.171802 -2.316590 -2.782148
-26.238249 2.352825 -2.584062
-26.233247 -66.767921 -22.661139
-26.232313 66.823985 -23.036918
-26.221083 -76.776182 -29.832726
-26.205625 76.810847 -29.821279
-26.231920 -73.113510 -27.210095
-26.183783 73.153725 -27.377782
-26.199107 -52.413065 -14.497737
-26.222768 52.441934 -14.471863
-26.235700 -50.509656 -13.920173
-26.183165 50.503217 -13.584866
-26.220320 -32.885723 -7.186185
-26.252742 32.918580 -7.372590
-26.182728 -94.939727 -48.222335
-26.235150 94.969010 -47.941859
-26.185990 -36.084587 -8.259355
-26.287473 36.060485 -8.293373
-26.220807 -13.062102 -3.534563
-26.174948 13.099048 -3.251643
-26.206573 -61.302833 -19.129410
-26.188783 61.348067 -19.016239
-26.233195 -20.323173 -4.508444
-26.195706 20.266099 -4.438144
-26.204716 -39.748310 -9.298407
-26.197529 39.746678 -9.444954
-26.165661 12.078337 -3.323414
-26.178336 -89.634641 -41.874476
-26.177957 89.668609 -42.177083
-26.229200 -7.269893 -3.036206
-26.216062 7.186991 -2.744390
-26.242549 -23.575830 -5.043945
-26.214393 -2.734927 -2.843974
-26.188671 2.746973 -2.738293
-26.216617 -14.026950 -3.428362
-26.181042 14.091792 -3.622345
-26.212650 100.672225 -55.688472
-26.126289 -5.606602 -3.023216
-26.211793 5.627453 -2.742541
-26.133522 -54.380568 -15.581893
-26.234670 54.301812 -15.379914
-26.170797 -19.615956 -4.558348
-26.202459 19.663451 -4.336788
-26.185347 -11.215109 -3.279069
-26.111408 11.178424 -3.323937
-26.175217 -31.809096 -6.926986
-26.197944 31.828426 -6.918817
-26.149160 -84.780686 -36.796006
-26.174461 84.836937 -37.138522
-26.158884 -48.547829 -12.837926
-26.190839 48.637570 -12.479048
-26.181981 37.122484 -8.780731
-26.158926 24.240307 -5.178250
-26.176628 -29.042587 -6.306619
-26.140325 29.046892 -6.385541
-26.141307 -3.126528 -2.797054
-26.126483 3.149219 -2.738471
-26.154494 -43.782341 -10.875316
-26.142367 43.719275 -10.869444
-26.114953 -16.726339 -3.839584
-26.097895 -8.928018 -3.057924
-26.123989 8.931625 -2.948042
-26.154845 -42.305373 -10.639874
-26.155068 42.251916 -10.222453
-26.124616 -27.282873 -5.695826
-26.138141 27.311117 -5.938359
-26.097053 -45.192110 -11.494956
-26.128294 45.260542 -11.430444
-26.108214 -80.394839 -33.101027
-26.142764 80.415981 -33.039494
-26.116386 -69.576582 -24.512207
-26.076230 69.552110 -24.366263
-26.118955 -15.075781 -3.689935
-26.131100 15.079221 -3.611337
-26.139358 -18.994736 -4.428047
-26.114007 18.957057 -4.245605
-26.141280 94.576284 -47.395467
-26.095233 -3.548558 -2.797617
-26.145151 3.518853 -2.634232
-26.105531 -10.218382 -3.181529
-26.085335 10.328398 -3.239220
-26.140585 -24.960196 -5.208675
-26.106518 24.958964 -5.365704
-26.083167 -63.632109 -20.760059
-26.080648 -7.620901 -3.077691
-26.106671 30.762531 -6.937985
-26.064488 -5.931445 -2.893175
-26.155229 5.957625 -2.779767
-26.093227 -58.587691 -17.793919
-26.081573 58.579221 -17.488075
-26.042512 -89.261179 -41.409870
-26.080391 89.275583 -41.406599
-26.075748 -76.321484 -29.856420
-26.120114 -38.252736 -9.028729
-26.125857 38.211073 -8.870248
-26.054770 -72.744845 -26.880371
-26.068000 72.733822 -27.197491
-26.079461 -100.247084 -54.833184
-26.089354 100.289576 -55.318680
-26.062151 -66.424506 -22.318423
-26.061284 66.413566 -22.775013
-26.098654 56.257870 -16.222763
-26.118245 -40.811030 -9.921307
-26.092722 40.799400 -9.671332
-26.101017 -46.726699 -12.209347
-26.102571 46.731736 -11.831471
-25.999954 -18.244510 -4.221821
-26.115056 18.340080 -4.122752
-26.025714 -60.896034 -18.869744
-26.012595 60.900637 -18.790410
-26.008980 -84.419526 -36.593651
-25.998342 -3.867343 -2.912585
-25.984437 3.936430 -2.747540
-26.036129 -52.055214 -14.436485
-26.013638 51.991970 -14.516617
-25.981985 -12.511185 -3.237154
-26.046118 12.545744 -3.221492
-26.027421 -50.100612 -13.301650
-26.038849 50.128408 -13.466316
-26.076549 25.657158 -5.375487
-25.969975 -16.102904 -3.764677
-25.997060 16.111289 -3.847320
-25.993021 -13.547657 -3.347151
-26.081618 13.515519 -3.425451
-25.954167 28.012544 -6.029389
-26.000805 -11.550133 -3.194974
-26.047205 11.614454 -3.269565
-25.987274 -6.333931 -2.981364
-25.973548 6.336883 -2.681212
-25.972137 -9.332141 -3.065318
-25.992594 9.270693 -3.088365
-25.953316 -94.180789 -47.278866
-26.008443 94.181256 -47.051984
-25.971107 -29.731081 -6.367282
-25.983259 29.740116 -6.362388
-25.990055 -79.983833 -32.609534
-25.997432 80.011140 -32.526617
-25.994870 -34.641024 -7.502682
-25.983594 34.674106 -7.631452
-25.991550 -53.990768 -15.547440
-25.960776 53.946517 -15.306586
-25.996649 -33.553380 -7.505541
-25.933520 33.611010 -7.368308
-25.947419 -4.288640 -2.871471
-25.971340 4.303146 -2.786748
-25.971568 -8.000597 -3.026480
-25.995740 8.082547 -3.118836
-25.986370 -39.389535 -9.134420
-25.964264 39.306145 -9.433638
-25.968858 -17.724992 -4.213940
-25.980102 -69.174617 -24.439205
-25.978286 69.197432 -24.187767
-26.016132 -14.479476 -3.552641
-25.946884 14.474007 -3.538279
-25.948323 -99.882333 -53.997649
-25.935608 99.886517 -54.600136
-25.932892 -88.895673 -40.822024
-25.940227 88.875783 -40.994612
-25.937474 -35.697811 -8.075085
-25.944105 35.747899 -7.917534
-25.939225 -48.271909 -12.444921
-26.017407 48.246812 -12.612290
-25.983651 -32.599221 -7.137645
-25.988553 32.473906 -7.071158
-25.967616 75.982206 -29.547647
-25.955787 -10.607516 -3.250665
-25.936901 10.541405 -3.247210
-25.968739 -72.289566 -26.497844
-25.920013 72.357680 -26.422699
-25.995209 -26.319637 -5.654537
-25.966622 26.315185 -5.364870
-25.924858 -63.250252 -20.400185
-25.968071 63.241806 -20.439763
-25.920819 43.454566 -10.712918
-25.884572 -21.963501 -4.679683
-25.907797 21.946610 -4.732017
-25.916587 -21.304975 -4.805175
-25.946126 21.366504 -4.650996
-25.886006 -36.775016 -8.392116
-25.900642 36.841348 -8.696078
-25.850879 -84.040489 -36.157852
-25.888566 83.987952 -36.047913
-25.924334 -66.017180 -22.208246
-25.903729 66.041637 -21.921422
-25.899130 -58.142942 -17.133647
-25.869224 -4.691085 -2.761651
-25.913739 4.725455 -2.697340
-25.943802 -44.866681 -11.152119
-25.962951 0.033132 -2.599862
-25.941522 44.955661 -11.521493
-25.924574 -22.609153 -4.811168
-25.861691 22.577943 -4.714885
-25.858852 -0.362132 -2.654223
-25.875632 0.420199 -2.765361
-25.921277 20.661095 -4.649254
-25.928748 41.956043 -10.025168
-25.957164 -6.693672 -2.940833
-25.929538 6.723487 -2.821392
-25.910919 -0.757239 -2.702253
-25.890740 0.749665 -2.782596
-25.891004 -31.544408 -6.686136
-25.915757 31.515813 -6.896986
-25.906977 55.843990 -15.991069
-25.885742 -15.471299 -3.846682
-25.919342 15.451885 -3.770450
-25.848589 -1.227787 -2.593234
-25.880624 1.152261 -2.661363
-25.860586 -23.316916 -4.972337
-25.917437 23.326459 -4.973022
-25.860291 106.063399 -63.763884
-25.936309 -17.106800 -3.826399
-25.839950 17.099328 -3.837495
-25.911877 -93.730429 -46.579815
-25.868067 93.746718 -46.705420
-25.819252 -60.550661 -18.533830
-25.844236 60.489638 -18.794239
-25.914859 -20.042636 -4.279587
-25.875502 20.007746 -4.320942
-25.823991 -28.702477 -6.102918
-25.885497 28.728256 -5.998788
-25.871761 -1.521566 -2.767493
-25.872601 1.532411 -2.668730
-25.840967 -99.499633 -53.621779
-25.904178 99.478255 -53.690930
-25.836037 -79.549813 -32.315088
-25.873504 79.558818 -32.228874
-25.853994 -46.407632 -11.515021
-25.860400 46.404618 -11.761400
-25.833118 -8.415532 -3.028988
-25.851742 8.434212 -2.892985
-25.802653 -9.680070 -3.107520
-25.816183 9.687615 -3.128245
-25.868655 -88.483503 -40.462661
-25.803836 88.464214 -40.812447
-25.831204 -24.050467 -4.981812
-25.835689 24.028541 -4.980323
-25.813327 -37.893127 -8.735865
-25.870007 37.921757 -8.683048
-25.878467 -51.701258 -14.037937
-25.836336 51.709480 -14.233853
-25.854861 -40.460139 -9.635982
-25.774460 40.437582 -9.675399
-25.858575 -5.089311 -2.902153
-25.834438 5.060995 -2.790616
-25.829135 -1.955389 -2.687771
-25.797956 1.969728 -2.619100
-25.859733 -12.892011 -3.277068
-25.878258 12.926328 -3.244824
-25.786300 -27.045782 -5.706527
-25.825717 26.999774 -5.732559
-25.802412 -19.353984 -4.176714
-25.801003 19.370054 -4.346924
-25.793534 -49.735442 -13.238478
-25.835770 49.723724 -13.306469
-25.838903 -11.956831 -3.315139
-25.879323 12.006652 -3.120683
-25.815366 68.817033 -24.042690
-25.835096 -30.483121 -6.704905
-25.848281 30.476375 -6.789989
-25.805343 -75.564115 -28.622202
-25.766568 75.501848 -28.795572
-25.807549 -13.808812 -3.295255
-25.839854 13.898734 -3.498464
-25.826265 2.347942 -2.569512
-25.754112 -53.606613 -14.992672
-25.806387 53.557146 -15.151360
-25.789426 -7.116908 -2.900534
-25.745693 7.209148 -2.765424
-25.828778 -83.593243 -35.853416
-25.819736 83.566975 -35.766467
-25.797957 -71.995825 -26.001967
-25.792360 72.010152 -26.242513
-25.706933 -24.665581 -5.222313
-25.812837 24.633605 -5.411014
-25.804845 105.700647 -63.218873
-25.768216 -11.011297 -3.133598
-25.760419 11.053313 -3.063291
-25.791059 -18.706791 -4.108368
-25.769215 18.705645 -3.945284
-25.760061 -16.545844 -3.732771
-25.713021 16.434717 -3.779178
-25.786354 -2.738452 -2.712941
-25.788315 2.724810 -2.649338
-25.775496 -93.364184 -45.909375
-25.777243 93.328524 -45.767693
-25.815521 -47.865506 -12.402469
-25.756751 47.813814 -12.266766
-25.750740 -65.681781 -21.772417
-25.762824 65.653094 -21.729478
-25.749204 -5.492026 -2.856971
-25.748885 5.423459 -2.771927
-25.790702 -99.051785 -53.118061
-25.742558 99.054562 -53.504202
-25.729946 -14.826579 -3.449623
-25.794614 14.875344 -3.584686
-25.695156 -57.848032 -17.104661
-25.776123 57.794026 -17.366360
-25.771033 -38.974339 -9.201208
-25.730827 39.009251 -8.938904
-25.713771 -34.293780 -7.496417
-25.706482 34.301197 -7.453431
-25.708864 -88.033728 -40.354193
-25.720320 -79.138528 -31.257955
-25.733077 79.188500 -31.919934
-25.717339 -8.796574 -3.056985
-25.720513 8.812540 -2.889368
-25.732436 3.098257 -2.744716
-25.776329 -33.290446 -7.261105
-25.695859 33.244484 -7.322321
-25.708125 -25.312480 -5.321707
-25.786252 25.263827 -5.443401
-25.688973 -35.431661 -7.804526
-25.714359 35.370919 -7.877379
-25.740767 27.712925 -5.996083
-25.728981 -55.510068 -15.884588
-25.736280 55.513038 -15.829499
-25.731792 -29.417596 -6.300191
-25.656857 29.416751 -6.343302
-25.694828 -60.167001 -18.355060
-25.644882 60.177611 -18.591253
-25.697601 -43.004568 -10.571328
-25.726173 -18.097109 -4.098036
-25.704793 18.076290 -4.096806
-25.700316 -10.101515 -3.142019
-25.679263 10.140244 -3.190820
